Latitude,Longitude,Elevation
43.85219000,-79.9559000,425.0
43.85254000,-79.9555100,425.0
43.85313000,-79.9548300,429.0
43.85351000,-79.9544300,428.0
43.85375000,-79.9541500,428.0
43.85412000,-79.9539000,429.0
43.85437000,-79.9536900,429.0
43.85452000,-79.9535700,429.0
43.85471000,-79.9533800,430.0
43.85501000,-79.9530000,432.0
43.85530000,-79.9527100,432.0
43.85587000,-79.9520100,434.0
43.85624000,-79.9516200,433.0
43.85662000,-79.9512200,433.0
43.85699000,-79.9508300,433.0
43.85736000,-79.9504400,432.0
43.85775000,-79.9500000,431.0
43.85815000,-79.9495700,429.0
43.85854000,-79.9491300,429.0
43.85899000,-79.9486200,430.0
43.85944000,-79.9481000,431.0
43.85989000,-79.9475900,431.0
43.86030000,-79.9471200,430.0
43.86072000,-79.9466500,429.0
43.86113000,-79.9461900,427.0
43.86154000,-79.9457200,424.0
43.86189000,-79.9453200,417.0
43.86225000,-79.9449200,414.0
43.86260000,-79.9445200,416.0
43.86295000,-79.9441200,420.0
43.86331000,-79.9437200,421.0
43.86366000,-79.9433200,423.0
43.86404000,-79.9429100,425.0
43.86442000,-79.9424900,427.0
43.86480000,-79.9420700,429.0
43.86517000,-79.9416400,430.0
43.86555000,-79.9412200,429.0
43.86592000,-79.9408000,427.0
43.86633000,-79.9403400,425.0
43.86674000,-79.9398700,426.0
43.86726000,-79.9392900,428.0
43.86762000,-79.9388700,429.0
43.86799000,-79.9384500,431.0
43.86835000,-79.9380300,434.0
43.86873000,-79.9376200,436.0
43.86911000,-79.9372200,435.0
43.86949000,-79.9368100,431.0
43.86985000,-79.9364000,429.0
43.87021000,-79.9359800,431.0
43.87056000,-79.9355700,430.0
43.87092000,-79.9351600,428.0
43.87131000,-79.9347200,429.0
43.87169000,-79.9342800,428.0
43.87207000,-79.9338500,428.0
43.87246000,-79.9334100,427.0
43.87290000,-79.9329000,433.0
43.87335000,-79.9324000,433.0
43.87379000,-79.9318900,433.0
43.87399000,-79.9316500,435.0
43.87408000,-79.9314700,436.0
43.87419000,-79.9312300,436.0
43.87428000,-79.9310500,436.0
43.87439000,-79.9309100,436.0
43.87500000,-79.9302000,436.0
43.87536000,-79.9297900,432.0
43.87572000,-79.9293800,431.0
43.87608000,-79.9289700,431.0
43.87644000,-79.9285600,431.0
43.87680000,-79.9281500,433.0
43.87733000,-79.9275800,435.0
43.87786000,-79.9270000,443.0
43.87787000,-79.9269800,443.0
43.87845000,-79.9263200,443.0
43.87855000,-79.9263500,445.0
43.87878000,-79.9264200,444.0
43.87890000,-79.9264200,444.0
43.87924000,-79.9266400,443.0
43.87928000,-79.9267200,443.0
43.87931000,-79.9267700,443.0
43.87950000,-79.9267700,443.0
43.87972000,-79.9270200,443.0
43.88018000,-79.9275900,441.0
43.88038000,-79.9280200,442.0
43.88046000,-79.9281500,442.0
43.88080000,-79.9285000,443.0
43.88099000,-79.9287500,445.0
43.88115000,-79.9289400,445.0
43.88134000,-79.9292600,444.0
43.88148000,-79.9294400,442.0
43.88177000,-79.9293500,437.0
43.88187000,-79.9293200,436.0
43.88251000,-79.9301600,431.0
43.88286000,-79.9306400,430.0
43.88322000,-79.9311100,429.0
43.88357000,-79.9315900,428.0
43.88393000,-79.9320600,426.0
43.88428000,-79.9325400,422.0
43.88461000,-79.9329900,421.0
